sub,erq_cog_reap_s,erq_exp_supp_s,income_s,tas_total_s,cesd_total_s,gad_total_s,irq_total_s,bfi_extraversion_s,bfi_neuroticism_s,ius_total_s,liberalism_s,age_s,covid_knowledge_s,covid_estimate_log_s,covid_behave1_s,covid_behave2_s,covid_media_facebook_s,covid_media_youtube_s,covid_media_twitter_s,covid_media_other_s,covid_media_govt_s,covid_media_online_s,covid_media_tv_s,covid_media_usa_s,covid_media_int_s,gender,covid_infect,education_s,household_num_s,social_events_s,covid_emo_distress_s
435,1.3002095752617904,-2.112583290452679,-0.7679646087179736,-1.3705147584756692,-1.4159269521593991,-1.177670601584266,0.9547912758418657,1.6837508090773223,-1.4508980225204569,-1.4605178084967654,0.370112130821789,-0.6177733375576072,0.9314757585085395,0.19656957106072576,0.8625783376469248,-0.18047850277136987,2.218982896505689,2.5528710249268505,0.03871907315741221,1.3143320049405096,0.46116166353174076,1.2657454060175486,0.05533028710191937,-0.15983478330703232,-0.940969330071753,1,0,0.20210176010288783,-0.33181085535665694,0.10708560712701046,-0.9713013433951059
436,0.9945434432473635,-1.1563528858742127,-0.24155069037767057,-1.6184786221505088,-0.9169002154419655,-0.837035443597421,-1.0393014088555377,0.40518685793450165,-0.5153229230876988,-0.8894822507067185,-1.3494901468037974,1.5778776479346384,0.3774989585925452,0.4202532481096097,0.7764259224493517,0.6814540948470621,-0.8132272453139767,0.07577611025883182,0.8196910168430899,-0.13364793774816322,-1.1670739306138471,-0.2426476108330308,0.7365395360969799,-0.15983478330703232,-0.06983756746626303,1,0,0.20210176010288783,-0.33181085535665694,0.8453921929917806,-0.8863197013895803
437,-0.5337872168247726,0.9473540041984131,1.3376910646432385,0.8611600145978873,-0.168360110365815,-0.49640028561057614,-1.6257992572959505,-0.6907251001879161,-0.8271812895652847,-0.6991370647767028,-0.034500169795996016,-1.2451021905553916,0.3774989585925452,-0.338235166555083,0.5868906090146907,-0.18047850277136987,-0.05517470985906033,0.07577611025883182,0.03871907315741221,0.5903420335961732,1.2752794606045348,0.5115488975922589,-1.3070882108882016,0.9147990789274802,-0.06983756746626303,0,0,0.20210176010288783,-0.33181085535665694,-0.2620676858053746,-1.053352583952165
438,-0.07528801880313184,0.3736157614513333,-0.24155069037767057,0.9438146358228339,0.08115325799290185,0.014552451369691159,0.602892566777618,-1.0560290862287223,0.26432299310626634,0.06224367894335965,0.4375475142580865,-1.6214995023540624,-0.17647784132345035,0.46134587019936457,0.8625783376469248,0.6814540948470621,-0.05517470985906033,0.9014744151481714,0.03871907315741221,1.3143320049405096,0.46116166353174076,0.5115488975922589,-0.6258789618931412,-1.234468645541545,-0.06983756746626303,0,0,-0.9543920140069955,0.5760006623290885,0.4762389000593955,-0.936136526013509
439,-0.07528801880313184,0.18236968053564004,0.8112771463029355,0.9438146358228339,-0.9169002154419655,-1.0073530225908434,0.07504450318124654,0.9531428369957106,-0.5153229230876988,0.06224367894335965,-0.06821786151414477,-0.30410891105871496,0.9314757585085395,0.3611815458001951,0.3973552955800296,0.6814540948470621,0.7028778255958561,0.9014744151481714,0.8196910168430899,0.5903420335961732,-0.35295613354105315,-0.9968441192583205,-0.6258789618931412,-1.234468645541545,-0.06983756746626303,0,0,0.20210176010288783,1.0299064211719613,1.2145454859241656,-0.8189204680748532
440,-1.145119480853627,0.3736157614513333,0.8112771463029355,0.9438146358228339,-1.1664135838006824,-0.837035443597421,-0.9220018391674552,-0.6907251001879161,-1.2949688392816636,-0.6991370647767028,1.0107482734666153,0.5114185978384048,0.9314757585085395,2.4508681488758532,0.5179686768566324,0.6814540948470621,-0.8132272453139767,-0.7499221946305077,-0.7422528705282655,-0.13364793774816322,-0.35295613354105315,-0.2426476108330308,0.05533028710191937,-1.234468645541545,-0.06983756746626303,0,0,-0.5688940893037011,0.5760006623290885,-0.2620676858053746,-0.862876489801849
441,-0.38095415081755873,0.9473540041984131,-0.24155069037767057,-1.7011332433754551,-0.08518898757957603,0.8661403463368034,-1.097951193699579,-0.6907251001879161,0.10839380986747305,0.15741627190836763,-0.16937093666859102,-0.868704878756721,0.9314757585085395,-0.14718007883202963,0.0010541856711938106,-1.0424111003898018,-0.8132272453139767,0.07577611025883182,-0.7422528705282655,0.5903420335961732,-0.35295613354105315,1.2657454060175486,-0.6258789618931412,-0.15983478330703232,0.801294195139227,0,0,0.20210176010288783,-0.33181085535665694,0.8453921929917806,-0.013060069746593406
442,1.4530426412690043,1.5210922469454928,-0.7679646087179736,-0.7919324099010433,-1.3327558293731603,-1.177670601584266,-0.452803560415125,0.22253486491409835,-1.4508980225204569,-1.0798274366367342,-2.0238439811667726,1.3896789920353032,0.3774989585925452,0.4342352140586183,0.8625783376469248,0.6814540948470621,-0.05517470985906033,0.07577611025883182,0.03871907315741221,-0.13364793774816322,-0.35295613354105315,0.5115488975922589,0.7365395360969799,0.9147990789274802,-0.06983756746626303,1,0,0.9730976095094768,-0.7857166141995297,-0.2620676858053746,-1.569103238882251
443,0.8417103772401497,0.5648618423670265,-0.24155069037767057,0.5305415296981012,-0.5842157242970097,-0.837035443597421,-0.39415377557108366,0.22253486491409835,-0.6712521063264919,-0.12810150698665582,-0.8100070793134173,-1.2451021905553916,-0.17647784132345035,0.16495819189997438,-0.30909450904006885,-1.0424111003898018,0.7028778255958561,-0.7499221946305077,0.03871907315741221,-0.13364793774816322,0.46116166353174076,1.2657454060175486,1.4177487850920405,-0.15983478330703232,-0.06983756746626303,0,0,0.20210176010288783,-0.33181085535665694,0.10708560712701046,0.86312996334486
444,0.07754504720408203,-1.5388450477055993,-1.2943785270582766,-0.29600468255136414,0.4970088719240966,0.014552451369691159,1.3653397697501546,1.3184468230365167,1.0439689093002311,0.7284518296984146,-7.824780778472682e-4,1.51514476263486,0.9314757585085395,0.39137396548525943,0.5179686768566324,0.6814540948470621,1.4609303610507725,0.07577611025883182,1.6006629605287677,-0.8576379090924997,0.46116166353174076,-0.9968441192583205,0.7365395360969799,-0.15983478330703232,-0.940969330071753,1,0,-1.33988993871029,-0.33181085535665694,1.2145454859241656,0.04554795922273467
445,1.3002095752617904,1.3298461660297995,0.28486322796263247,2.100979332972085,0.1643243807791408,-0.49640028561057614,-1.2152507633876617,-0.32542111414711056,-1.1390396560428708,-0.12810150698665582,-0.37167708697748353,-0.49230756695805034,-0.17647784132345035,-0.7557060278634227,-4.496101887642123,-3.6282088932450978,-0.8132272453139767,0.07577611025883182,2.381634904214445,-0.8576379090924997,-1.981191727686641,-0.9968441192583205,-1.3070882108882016,-1.234468645541545,-0.06983756746626303,0,0,0.9730976095094768,-0.7857166141995297,-1.7386808575349146,-1.4460263780466625
446,-0.38095415081755873,0.9473540041984131,0.8112771463029355,1.0264692570477802,-0.9169002154419655,-0.6667178646039986,0.8961414909978245,0.22253486491409835,-0.35939373984890594,-0.6039644718116952,1.3479251906481027,0.38595282723884794,0.3774989585925452,0.39137396548525943,0.0010541856711938106,0.6814540948470621,-0.8132272453139767,0.07577611025883182,-0.7422528705282655,-0.13364793774816322,1.2752794606045348,1.2657454060175486,0.05533028710191937,-0.15983478330703232,0.801294195139227,0,0,0.9730976095094768,-0.33181085535665694,-1.3695275646025298,0.3532401113117065
448,0.07754504720408203,-1.5388450477055993,-0.24155069037767057,-1.039896273575883,-0.08518898757957603,0.014552451369691159,1.248040200062072,-1.969289051330737,0.8880397260614382,-0.2232740999516638,1.3479251906481027,1.3269461067355246,1.485452558424535,0.22447131586212146,0.08720660086876691,0.6814540948470621,-0.8132272453139767,0.9014744151481714,2.381634904214445,-0.8576379090924997,-0.35295613354105315,1.2657454060175486,-0.6258789618931412,0.9147990789274802,1.672425957744717,0,0,0.5875996848061823,-0.7857166141995297,0.4762389000593955,0.8279651459632633
449,0.8417103772401497,-1.347598966789906,-0.24155069037767057,0.03461380234842197,-1.3327558293731603,-1.177670601584266,1.3066899849061133,1.1357948300161134,-0.5153229230876988,-0.7943096577417107,-0.7425716958771198,-0.5550404522578287,-0.17647784132345035,0.3131520310496689,-0.8604699663045372,0.6814540948470621,-0.05517470985906033,0.07577611025883182,0.03871907315741221,-0.13364793774816322,0.46116166353174076,-1.7510406276836101,-1.3070882108882016,-1.234468645541545,-1.812101092677243,0,1,0.20210176010288783,-0.33181085535665694,-1.7386808575349146,-1.5632424359853183
450,-0.07528801880313184,-0.008876400380053207,-1.2943785270582766,-0.7919324099010433,-0.41787347872453184,-0.3260827066171537,0.01639471833720526,-0.5080731071675133,0.26432299310626634,1.394659980453469,0.6735713562851278,0.13502128603973415,0.9314757585085395,0.39137396548525943,0.4835077107776027,0.6814540948470621,-0.8132272453139767,0.07577611025883182,0.03871907315741221,2.038321976284846,-0.35295613354105315,0.5115488975922589,-0.6258789618931412,0.9147990789274802,0.801294195139227,0,0,-0.5688940893037011,-0.7857166141995297,0.4762389000593955,0.3825441257963704
452,0.8417103772401497,1.1386000851141063,0.28486322796263247,0.1172684235733685,-0.3347023559382929,-0.49640028561057614,0.6615423516216593,-0.32542111414711056,-0.6712521063264919,0.8236244226634221,-2.0238439811667726,-0.7432391081571641,0.3774989585925452,0.39137396548525943,0.8625783376469248,0.6814540948470621,-0.8132272453139767,2.5528710249268505,2.381634904214445,0.5903420335961732,-0.35295613354105315,-1.7510406276836101,-1.3070882108882016,0.9147990789274802,0.801294195139227,0,0,0.20210176010288783,0.12209490348621581,0.10708560712701046,-0.21818817113924122
453,0.2303781132112951,-0.9651068049585195,-0.24155069037767057,-1.4531693797006155,-0.41787347872453184,1.5474106623104933,0.4269432122454942,1.8664028020977255,1.0439689093002311,0.3477614578383831,-2.0238439811667726,-0.868704878756721,-0.7304546412394447,0.46134587019936457,0.7764259224493517,0.6814540948470621,-0.8132272453139767,2.5528710249268505,2.381634904214445,2.038321976284846,1.2752794606045348,0.5115488975922589,0.7365395360969799,0.9147990789274802,1.672425957744717,0,0,-0.9543920140069955,0.5760006623290885,0.10708560712701046,0.9158771894172553
454,-0.07528801880313184,0.3736157614513333,0.8112771463029355,-0.8745870311259899,-0.8337290926557266,-1.0073530225908434,-0.04225506650683602,0.9531428369957106,-0.8271812895652847,-1.9363807733218046,-0.33795939525933477,0.5114185978384048,-1.2844314411554403,0.46134587019936457,0.0010541856711938106,0.6814540948470621,-0.05517470985906033,-0.7499221946305077,0.03871907315741221,-0.13364793774816322,-1.1670739306138471,-0.9968441192583205,-0.6258789618931412,-2.3091025077760574,-0.940969330071753,1,0,0.20210176010288783,-0.33181085535665694,0.4762389000593955,-0.7310084246208612
455,0.07754504720408203,-0.582614643127133,-0.7679646087179736,0.6131961509230477,1.5782334681452028,1.206775504323648,1.3066899849061133,-1.421333072269528,1.3558272757778171,1.2994873874884614,1.0107482734666153,-1.2451021905553916,-0.7304546412394447,0.3131520310496689,0.8625783376469248,0.6814540948470621,-0.8132272453139767,0.07577611025883182,2.381634904214445,1.3143320049405096,1.2752794606045348,-0.2426476108330308,0.7365395360969799,0.9147990789274802,-0.940969330071753,1,0,0.20210176010288783,0.12209490348621581,0.8453921929917806,1.5136790849044004
456,-3.2847824049546173,-1.1563528858742127,0.28486322796263247,-0.46131392500125723,-0.9169002154419655,-1.177670601584266,-1.8017486118280743,-1.0560290862287223,-1.2949688392816636,0.4429340508033911,-0.37167708697748353,0.1977541713395126,-0.17647784132345035,0.46134587019936457,-2.9798193801648356,-6.214006686100394,-0.8132272453139767,1.7271727200375109,2.381634904214445,0.5903420335961732,-1.1670739306138471,-0.9968441192583205,-1.3070882108882016,-1.234468645541545,-0.940969330071753,1,0,-0.5688940893037011,0.5760006623290885,1.2145454859241656,-1.2584806853448127
457,0.8417103772401497,0.18236968053564004,0.28486322796263247,-0.8745870311259899,-0.7505579698694876,-1.0073530225908434,1.1307406303739895,0.5878388509549044,-1.2949688392816636,-0.2232740999516638,-1.1809016882130536,1.4524118773350816,0.9314757585085395,0.329550860578248,-0.2574030599215255,-0.6114448015805859,-0.8132272453139767,-0.7499221946305077,-0.7422528705282655,-0.8576379090924997,-1.1670739306138471,0.5115488975922589,-1.3070882108882016,-0.15983478330703232,0.801294195139227,1,0,-0.1833961646004066,0.12209490348621581,-1.0003742716701447,-1.5544512316399193
458,0.07754504720408203,-1.5388450477055993,-1.2943785270582766,-0.8745870311259899,0.9128644858552913,0.6958227673433809,0.01639471833720526,0.039882871893695555,1.667685642255403,-0.03292891402164834,1.3479251906481027,-0.9941706493562779,-1.2844314411554403,0.3131520310496689,0.8625783376469248,0.6814540948470621,0.7028778255958561,0.9014744151481714,1.6006629605287677,1.3143320049405096,0.46116166353174076,-0.2426476108330308,0.05533028710191937,-0.15983478330703232,-0.06983756746626303,1,0,-0.5688940893037011,1.483812180014834,-2.1078341504672995,0.4323609504202992
